signal_date,ts_code,composite_score,target_weight
2023-03-28,000651.SZ,0.7117117117117117,0.045
2023-03-28,601018.SH,0.7094594594594593,0.045
2023-03-28,601818.SH,0.7083333333333334,0.045
2023-03-28,600161.SH,0.7060810810810811,0.045
2023-03-28,600018.SH,0.704954954954955,0.045
2023-03-28,600023.SH,0.6993243243243242,0.045
2023-03-28,688981.SH,0.695945945945946,0.045
2023-04-26,600019.SH,0.7175236677355321,0.045
2023-04-26,601600.SH,0.6909260955871126,0.045
2023-04-26,600362.SH,0.690048098946404,0.045
2023-04-26,601838.SH,0.673144754924416,0.045
2023-04-26,000630.SZ,0.6652466025347382,0.045
2023-04-26,601018.SH,0.6542754619025806,0.045
2023-04-26,601288.SH,0.6508092838601313,0.045
2023-04-26,600377.SH,0.6502805771873569,0.045
2023-04-26,001979.SZ,0.6468964727439303,0.045
2023-04-26,601169.SH,0.6463658573828065,0.045
2023-04-26,601229.SH,0.6441365093907466,0.045
2023-04-26,601398.SH,0.6441097877538556,0.045
2023-04-26,000807.SZ,0.6433692166743014,0.045
2023-04-26,600219.SH,0.6428691403267673,0.045
2023-04-26,601939.SH,0.6418651702550008,0.045
2023-04-26,600039.SH,0.6417201099404489,0.045
2023-04-26,601088.SH,0.6406245228279127,0.045
2023-04-26,601818.SH,0.6396205527561459,0.045
2023-04-26,601607.SH,0.6394564055581005,0.045
2023-04-26,601899.SH,0.6377614903038632,0.045
2023-05-29,600406.SH,0.7713963963963963,0.045
2023-05-29,600875.SH,0.7657657657657658,0.045
2023-05-29,000661.SZ,0.7443693693693693,0.045
2023-05-29,600926.SH,0.7240990990990991,0.045
2023-05-29,000895.SZ,0.7207207207207208,0.045
2023-05-29,601825.SH,0.7162162162162161,0.045
2023-05-29,600887.SH,0.7150900900900901,0.045
2023-05-29,300999.SZ,0.7072072072072073,0.045
2023-05-29,601088.SH,0.704954954954955,0.045
2023-05-29,600918.SH,0.7004504504504504,0.045
2023-05-29,000858.SZ,0.6948198198198199,0.045
2023-05-29,601009.SH,0.6925675675675675,0.045
2023-05-29,300316.SZ,0.6903153153153153,0.045
2023-05-29,600031.SH,0.6858108108108109,0.045
2023-05-29,600989.SH,0.6858108108108109,0.045
2023-05-29,300015.SZ,0.6824324324324325,0.045
2023-05-29,600585.SH,0.6801801801801801,0.045
2023-05-29,600660.SH,0.6790540540540541,0.045
2023-05-29,601066.SH,0.6790540540540541,0.045
2023-05-29,688187.SH,0.6756756756756758,0.045
2023-06-28,600309.SH,0.7896421845574388,0.045
2023-06-28,002594.SZ,0.7647027172450901,0.045
2023-06-28,000876.SZ,0.7377531803681925,0.045
2023-06-28,002027.SZ,0.7225642799492679,0.045
2023-06-28,601633.SH,0.7104462123832583,0.045
2023-06-28,601688.SH,0.7071947423037012,0.045
2023-06-28,000725.SZ,0.7060993889081056,0.045
2023-06-28,600887.SH,0.702786425304585,0.045
2023-06-28,601238.SH,0.6926323071601521,0.045
2023-06-28,601788.SH,0.6843537414965986,0.045
2023-06-28,300999.SZ,0.681290595334179,0.045
2023-06-28,002600.SZ,0.6786809639109882,0.045
2023-06-28,600104.SH,0.6779507283139244,0.045
2023-06-28,601009.SH,0.6711095737730121,0.045
2023-06-28,000157.SZ,0.6699757869249394,0.045
2023-06-28,300433.SZ,0.6639225181598063,0.045
2023-06-28,600588.SH,0.6635727737422652,0.045
2023-06-28,300394.SZ,0.663292209539183,0.045
2023-06-28,600918.SH,0.6620584957146701,0.045
2023-06-28,600845.SH,0.6611975863791845,0.045
2023-07-26,601169.SH,0.7784564867898202,0.045
2023-07-26,000100.SZ,0.7670208086874754,0.045
2023-07-26,600489.SH,0.7626717626717626,0.045
2023-07-26,601808.SH,0.7527982527982529,0.045
2023-07-26,600938.SH,0.7344655261321927,0.045
2023-07-26,600016.SH,0.7212325962325963,0.045
2023-07-26,002028.SZ,0.720868595868596,0.045
2023-07-26,601229.SH,0.7134331300997968,0.045
2023-07-26,600406.SH,0.7107675857675858,0.045
2023-07-26,601872.SH,0.7085987502654169,0.045
2023-07-26,600875.SH,0.7064412897746232,0.045
2023-07-26,002001.SZ,0.7034610367943701,0.045
2023-07-26,601898.SH,0.7020239936906604,0.045
2023-07-26,000725.SZ,0.6904897321563989,0.045
2023-07-26,300408.SZ,0.6839642672976005,0.045
2023-07-26,605499.SH,0.6830428913762248,0.045
2023-07-26,300433.SZ,0.6827130160463494,0.045
2023-07-26,000538.SZ,0.6783146783146784,0.045
2023-07-26,600547.SH,0.6750235083568418,0.045
2023-07-26,601100.SH,0.6724565474565475,0.045
2023-08-23,000895.SZ,0.7481225378317101,0.045
2023-08-23,600674.SH,0.7191000233505825,0.045
2023-08-23,600905.SH,0.701880851768995,0.045
2023-08-23,600886.SH,0.6989093018175793,0.045
2023-08-23,600436.SH,0.6971994365730384,0.045
2023-08-23,600025.SH,0.695643986471727,0.045
2023-08-23,601825.SH,0.6954293117604079,0.045
2023-08-23,600176.SH,0.6895615363176884,0.045
2023-08-23,000776.SZ,0.6892903682612855,0.045
2023-08-23,600346.SH,0.687147387371101,0.045
2023-08-23,601058.SH,0.6865749214742504,0.045
2023-08-23,601229.SH,0.6820366227525065,0.045
2023-08-23,000538.SZ,0.6796827333740086,0.045
2023-08-23,600900.SH,0.6777054662960703,0.045
2023-08-23,002001.SZ,0.6760633930656302,0.045
2023-08-23,000630.SZ,0.6715966525809925,0.045
2023-08-23,600919.SH,0.6714309387687464,0.045
2023-08-23,600219.SH,0.6695704246039816,0.045
2023-08-23,600795.SH,0.6680790002937654,0.045
2023-08-23,600010.SH,0.6655330335419821,0.045
2023-09-20,600989.SH,0.7595078299776287,0.045
2023-09-20,600346.SH,0.732662192393736,0.045
2023-09-20,002916.SZ,0.7293064876957495,0.045
2023-09-20,000301.SZ,0.7293064876957495,0.045
2023-09-20,600809.SH,0.7080536912751678,0.045
2023-09-20,002714.SZ,0.697986577181208,0.045
2023-09-20,600104.SH,0.697986577181208,0.045
2023-09-20,002001.SZ,0.6957494407158836,0.045
2023-09-20,300124.SZ,0.6890380313199106,0.045
2023-09-20,600309.SH,0.685682326621924,0.045
2023-09-20,002594.SZ,0.6778523489932886,0.045
2023-09-20,002493.SZ,0.674496644295302,0.045
2023-09-20,300999.SZ,0.6722595078299776,0.045
2023-09-20,000596.SZ,0.6677852348993288,0.045
2023-09-20,688169.SH,0.6666666666666666,0.045
2023-09-20,000333.SZ,0.6655480984340044,0.045
2023-09-20,601318.SH,0.662192393736018,0.045
2023-09-20,000792.SZ,0.6610738255033557,0.045
2023-09-20,600372.SH,0.6599552572706936,0.045
2023-09-20,600426.SH,0.6588366890380313,0.045
2023-10-26,601988.SH,0.8187919463087248,0.045
2023-10-26,601288.SH,0.8154362416107382,0.045
2023-10-26,601398.SH,0.7751677852348994,0.045
2023-10-26,601328.SH,0.7550335570469798,0.045
2023-10-26,601939.SH,0.750559284116331,0.045
2023-10-26,600025.SH,0.7472035794183446,0.045
2023-10-26,600900.SH,0.732662192393736,0.045
2023-10-26,601985.SH,0.7304250559284116,0.045
2023-10-26,601818.SH,0.7304250559284116,0.045
2023-10-26,600919.SH,0.7259507829977628,0.045
2023-10-26,601998.SH,0.7259507829977627,0.045
2023-10-26,600887.SH,0.7225950782997762,0.045
2023-10-26,601088.SH,0.7203579418344518,0.045
2023-10-26,601225.SH,0.7181208053691276,0.045
2023-10-26,601825.SH,0.7170022371364654,0.045
2023-10-26,000963.SZ,0.7170022371364654,0.045
2023-10-26,601166.SH,0.7158836689038032,0.045
2023-10-26,600905.SH,0.7125279642058165,0.045
2023-10-26,600999.SH,0.7024608501118568,0.045
2023-10-26,600015.SH,0.691275167785235,0.045
2023-11-23,600025.SH,0.7404921700223713,0.045
2023-11-23,000408.SZ,0.7248322147651006,0.045
2023-11-23,601877.SH,0.7114093959731543,0.045
2023-11-23,600999.SH,0.7024608501118568,0.045
2023-11-23,600893.SH,0.7024608501118568,0.045
2023-11-23,601360.SH,0.6991051454138703,0.045
2023-11-23,002625.SZ,0.6946308724832214,0.045
2023-11-23,600372.SH,0.6812080536912752,0.045
2023-11-23,000858.SZ,0.6756152125279642,0.045
2023-11-23,600958.SH,0.6700223713646533,0.045
2023-11-23,002001.SZ,0.668903803131991,0.045
2023-11-23,600900.SH,0.6677852348993288,0.045
2023-11-23,601211.SH,0.6677852348993288,0.045
2023-11-23,300059.SZ,0.6666666666666666,0.045
2023-11-23,002916.SZ,0.6655480984340045,0.045
2023-11-23,601995.SH,0.6621923937360179,0.045
2023-11-23,601788.SH,0.6543624161073825,0.045
2023-11-23,000776.SZ,0.6532438478747203,0.045
2023-11-23,600570.SH,0.6532438478747203,0.045
2023-11-23,601059.SH,0.6498881431767338,0.045
2023-12-21,600377.SH,0.7986577181208053,0.045
2023-12-21,600066.SH,0.7897091722595079,0.045
2023-12-21,600023.SH,0.7885906040268457,0.045
2023-12-21,601169.SH,0.7606263982102909,0.045
2023-12-21,601006.SH,0.756152125279642,0.045
2023-12-21,600674.SH,0.7516778523489932,0.045
2023-12-21,601298.SH,0.7427293064876958,0.045
2023-12-21,601211.SH,0.738255033557047,0.045
2023-12-21,601816.SH,0.732662192393736,0.045
2023-12-21,601898.SH,0.732662192393736,0.045
2023-12-21,600999.SH,0.727069351230425,0.045
2023-12-21,601868.SH,0.7259507829977628,0.045
2023-12-21,003816.SZ,0.7192393736017896,0.045
2023-12-21,600025.SH,0.7181208053691276,0.045
2023-12-21,601018.SH,0.7170022371364654,0.045
2023-12-21,600795.SH,0.7158836689038032,0.045
2023-12-21,601236.SH,0.714765100671141,0.045
2023-12-21,601825.SH,0.7102908277404921,0.045
2023-12-21,600018.SH,0.7102908277404921,0.045
2023-12-21,601939.SH,0.70917225950783,0.045
2024-01-19,600039.SH,0.7953020134228188,0.045
2024-01-19,000408.SZ,0.7930648769574944,0.045
2024-01-19,600362.SH,0.7774049217002238,0.045
2024-01-19,603993.SH,0.7706935123042505,0.045
2024-01-19,600219.SH,0.7662192393736018,0.045
2024-01-19,600803.SH,0.750559284116331,0.045
2024-01-19,003816.SZ,0.7416107382550335,0.045
2024-01-19,601058.SH,0.727069351230425,0.045
2024-01-19,601808.SH,0.7259507829977628,0.045
2024-01-19,000630.SZ,0.7248322147651006,0.045
2024-01-19,600905.SH,0.7192393736017898,0.045
2024-01-19,601985.SH,0.7158836689038032,0.045
2024-01-19,000708.SZ,0.7158836689038032,0.045
2024-01-19,688009.SH,0.7136465324384788,0.045
2024-01-19,601600.SH,0.7069351230425056,0.045
2024-01-19,601939.SH,0.7046979865771812,0.045
2024-01-19,601006.SH,0.7024608501118568,0.045
2024-01-19,600377.SH,0.7013422818791947,0.045
2024-01-19,601018.SH,0.697986577181208,0.045
2024-01-19,601857.SH,0.6901565995525728,0.045
2024-02-26,300124.SZ,0.8478747203579418,0.045
2024-02-26,600886.SH,0.8176733780760627,0.045
2024-02-26,601088.SH,0.8165548098434003,0.045
2024-02-26,600905.SH,0.8109619686800894,0.045
2024-02-26,601988.SH,0.8008948545861297,0.045
2024-02-26,600585.SH,0.7818791946308724,0.045
2024-02-26,600000.SH,0.7807606263982102,0.045
2024-02-26,601628.SH,0.772930648769575,0.045
2024-02-26,600674.SH,0.7662192393736018,0.045
2024-02-26,003816.SZ,0.7651006711409396,0.045
2024-02-26,601728.SH,0.761744966442953,0.045
2024-02-26,600027.SH,0.761744966442953,0.045
2024-02-26,000333.SZ,0.7606263982102908,0.045
2024-02-26,601939.SH,0.7606263982102908,0.045
2024-02-26,601318.SH,0.7583892617449665,0.045
2024-02-26,600900.SH,0.7583892617449665,0.045
2024-02-26,600031.SH,0.7572706935123042,0.045
2024-02-26,600690.SH,0.7527964205816554,0.045
2024-02-26,601607.SH,0.7527964205816554,0.045
2024-02-26,600377.SH,0.7516778523489934,0.045
2024-03-25,000792.SZ,0.6722783389450057,0.045
2024-03-25,600009.SH,0.665544332210999,0.045
2024-03-25,300476.SZ,0.6475869809203143,0.045
2024-03-25,002463.SZ,0.6408529741863075,0.045
2024-03-25,000538.SZ,0.6386083052749719,0.045
2024-03-25,601127.SH,0.6374859708193042,0.045
2024-03-25,601877.SH,0.6363636363636364,0.045
2024-03-25,002736.SZ,0.6341189674523008,0.045
2024-03-25,605117.SH,0.632996632996633,0.045
2024-03-25,300124.SZ,0.6318742985409652,0.045
2024-03-25,600436.SH,0.6307519640852974,0.045
2024-03-25,600905.SH,0.6296296296296297,0.045
2024-03-25,002028.SZ,0.6262626262626263,0.045
2024-03-25,600415.SH,0.6240179573512906,0.045
2024-03-25,301236.SZ,0.6240179573512906,0.045
2024-03-25,600219.SH,0.622334455667789,0.045
2024-03-25,002493.SZ,0.6206509539842874,0.045
2024-03-25,002252.SZ,0.6195286195286195,0.045
2024-03-25,300832.SZ,0.6150392817059483,0.045
2024-03-25,000938.SZ,0.6139169472502806,0.045
2024-04-24,600018.SH,0.7961607122680948,0.045
2024-04-24,300979.SZ,0.7901912488042241,0.045
2024-04-24,601298.SH,0.7715823409335713,0.045
2024-04-24,001965.SZ,0.7466725419745553,0.045
2024-04-24,600019.SH,0.7456970902161059,0.045
2024-04-24,603195.SH,0.7435277457648822,0.045
2024-04-24,601018.SH,0.742269827281013,0.045
2024-04-24,600025.SH,0.7411964537244179,0.045
2024-04-24,600886.SH,0.7379575019396049,0.045
2024-04-24,601728.SH,0.7376788014371907,0.045
2024-04-24,000157.SZ,0.732933360450139,0.045
2024-04-24,000338.SZ,0.7264441582114961,0.045
2024-04-24,688009.SH,0.726387664866412,0.045
2024-04-24,600309.SH,0.7233746864619347,0.045
2024-04-24,601088.SH,0.7229641681543247,0.045
2024-04-24,600905.SH,0.7175370408032601,0.045
2024-04-24,601939.SH,0.7111118643557122,0.045
2024-04-24,601825.SH,0.6987059257752769,0.045
2024-04-24,002028.SZ,0.6983594332587622,0.045
2024-04-24,601006.SH,0.6975233317515196,0.045
2024-05-27,601628.SH,0.7490603273601036,0.045
2024-05-27,300999.SZ,0.7436633297930837,0.045
2024-05-27,600585.SH,0.7435767066639549,0.045
2024-05-27,600489.SH,0.7083775864536491,0.045
2024-05-27,300759.SZ,0.694943468992686,0.045
2024-05-27,600036.SH,0.6864581685610768,0.045
2024-05-27,002001.SZ,0.6832079181072469,0.045
2024-05-27,600809.SH,0.680967015418917,0.045
2024-05-27,601318.SH,0.6796262400289246,0.045
2024-05-27,002714.SZ,0.6786394896014584,0.045
2024-05-27,000858.SZ,0.6732010635813768,0.045
2024-05-27,601668.SH,0.6720335344496418,0.045
2024-05-27,600196.SH,0.6710543164681867,0.045
2024-05-27,002601.SZ,0.6705609412544535,0.045
2024-05-27,600039.SH,0.6666290044366107,0.045
2024-05-27,601166.SH,0.666598874652566,0.045
2024-05-27,600600.SH,0.6650810867813105,0.045
2024-05-27,002422.SZ,0.6639173238725812,0.045
2024-05-27,002179.SZ,0.6606482423037233,0.045
2024-05-27,600515.SH,0.6595447389630835,0.045
2024-06-25,600845.SH,0.7214765100671142,0.045
2024-06-25,603501.SH,0.7080536912751678,0.045
2024-06-25,600893.SH,0.7002237136465324,0.045
2024-06-25,600372.SH,0.7002237136465324,0.045
2024-06-25,600030.SH,0.6968680089485458,0.045
2024-06-25,600999.SH,0.6935123042505592,0.045
2024-06-25,600115.SH,0.6935123042505592,0.045
2024-06-25,601006.SH,0.6868008948545862,0.045
2024-06-25,601995.SH,0.6789709172259508,0.045
2024-06-25,600958.SH,0.6677852348993288,0.045
2024-06-25,000776.SZ,0.6655480984340044,0.045
2024-06-25,000166.SZ,0.6644295302013422,0.045
2024-06-25,002179.SZ,0.66331096196868,0.045
2024-06-25,600029.SH,0.6588366890380314,0.045
2024-06-25,601881.SH,0.656599552572707,0.045
2024-06-25,601021.SH,0.656599552572707,0.045
2024-06-25,002736.SZ,0.6554809843400448,0.045
2024-06-25,601607.SH,0.6554809843400448,0.045
2024-06-25,600760.SH,0.6526845637583893,0.045
2024-06-25,601788.SH,0.6521252796420582,0.045
2024-07-23,600016.SH,0.7575719659052992,0.045
2024-07-23,600585.SH,0.7473723723723724,0.045
2024-07-23,600919.SH,0.742958867958868,0.045
2024-07-23,601169.SH,0.7428147844814511,0.045
2024-07-23,601077.SH,0.7360845694179027,0.045
2024-07-23,600028.SH,0.7349660266326933,0.045
2024-07-23,600015.SH,0.7260821427488094,0.045
2024-07-23,600050.SH,0.7182637182637182,0.045
2024-07-23,601818.SH,0.716034216034216,0.045
2024-07-23,600019.SH,0.7136530469863803,0.045
2024-07-23,601916.SH,0.7081475414808748,0.045
2024-07-23,601728.SH,0.7069152485819153,0.045
2024-07-23,603501.SH,0.7043179543179544,0.045
2024-07-23,601018.SH,0.701447659780993,0.045
2024-07-23,601868.SH,0.6947174447174446,0.045
2024-07-23,002241.SZ,0.6871303121303122,0.045
2024-07-23,601658.SH,0.6765780932447599,0.045
2024-07-23,601288.SH,0.6755012588345921,0.045
2024-07-23,600660.SH,0.6753078836412169,0.045
2024-07-23,601939.SH,0.6743372160038827,0.045
2024-08-20,600958.SH,0.8242454372208288,0.045
2024-08-20,000166.SZ,0.7772467403339887,0.045
2024-08-20,600515.SH,0.7737479191617894,0.045
2024-08-20,000876.SZ,0.7633079489902758,0.045
2024-08-20,002028.SZ,0.7385939936275507,0.045
2024-08-20,601868.SH,0.7381797090969351,0.045
2024-08-20,600196.SH,0.7344097198683328,0.045
2024-08-20,601377.SH,0.7322177780790756,0.045
2024-08-20,601800.SH,0.7303007705692269,0.045
2024-08-20,601669.SH,0.7268433778500892,0.045
2024-08-20,601618.SH,0.7169193802303422,0.045
2024-08-20,601018.SH,0.7112512146069193,0.045
2024-08-20,002074.SZ,0.7095677129234176,0.045
2024-08-20,600372.SH,0.7006191670621201,0.045
2024-08-20,601186.SH,0.6999939740431911,0.045
2024-08-20,601788.SH,0.6996474815266761,0.045
2024-08-20,600999.SH,0.6944274964409193,0.045
2024-08-20,605499.SH,0.6942730812976898,0.045
2024-08-20,600010.SH,0.693226071302134,0.045
2024-08-20,002736.SZ,0.6921225679614942,0.045
2024-09-19,600415.SH,0.8142079933040384,0.045
2024-09-19,600760.SH,0.7974896442410566,0.045
2024-09-19,601728.SH,0.7924241010399203,0.045
2024-09-19,601319.SH,0.7848898976017621,0.045
2024-09-19,600941.SH,0.7560092321391756,0.045
2024-09-19,300832.SZ,0.7507783849591759,0.045
2024-09-19,002179.SZ,0.7486928376758885,0.045
2024-09-19,000725.SZ,0.7467450244286402,0.045
2024-09-19,600115.SH,0.7416237115389658,0.045
2024-09-19,000776.SZ,0.7275754439596248,0.045
2024-09-19,600233.SH,0.7239452472503319,0.045
2024-09-19,600999.SH,0.7221198214136066,0.045
2024-09-19,600436.SH,0.719938454119245,0.045
2024-09-19,600050.SH,0.7191168441168442,0.045
2024-09-19,300979.SZ,0.7148407524113738,0.045
2024-09-19,302132.SZ,0.7144716107992943,0.045
2024-09-19,601688.SH,0.7129474106875238,0.045
2024-09-19,600276.SH,0.7083095807672078,0.045
2024-09-19,000538.SZ,0.7064852988581802,0.045
2024-09-19,600900.SH,0.7041913639371268,0.045
2024-10-24,601825.SH,0.8249873831529312,0.045
2024-10-24,601658.SH,0.778952839355524,0.045
2024-10-24,002001.SZ,0.7724410397788475,0.045
2024-10-24,600926.SH,0.7610708125249511,0.045
2024-10-24,600000.SH,0.7610519814099233,0.045
2024-10-24,601166.SH,0.7497608448391446,0.045
2024-10-24,600919.SH,0.7386919154256962,0.045
2024-10-24,600585.SH,0.7251975383966435,0.045
2024-10-24,601169.SH,0.7251071490445092,0.045
2024-10-24,601838.SH,0.723969749696819,0.045
2024-10-24,000001.SZ,0.7239659834738134,0.045
2024-10-24,601916.SH,0.7184070383175528,0.045
2024-10-24,601939.SH,0.7183693760874968,0.045
2024-10-24,600015.SH,0.7183279476344353,0.045
2024-10-24,600036.SH,0.7152622421078797,0.045
2024-10-24,000425.SZ,0.7094509600102441,0.045
2024-10-24,605499.SH,0.6973011245941896,0.045
2024-10-24,601328.SH,0.6969998267537417,0.045
2024-10-24,600016.SH,0.6949020405396245,0.045
2024-10-24,601398.SH,0.692525553823093,0.045
2024-11-21,002352.SZ,0.7358860792865268,0.045
2024-11-21,002493.SZ,0.7269638969862683,0.045
2024-11-21,600085.SH,0.7179324942188477,0.045
2024-11-21,600031.SH,0.6875918016857615,0.045
2024-11-21,601009.SH,0.6856785603989183,0.045
2024-11-21,601688.SH,0.6760935228496749,0.045
2024-11-21,600887.SH,0.6752046942203543,0.045
2024-11-21,600809.SH,0.6692051009724388,0.045
2024-11-21,601127.SH,0.6689640627000807,0.045
2024-11-21,688012.SH,0.665627189117122,0.045
2024-11-21,601698.SH,0.6599703221627159,0.045
2024-11-21,000301.SZ,0.6578800683946099,0.045
2024-11-21,000776.SZ,0.6571757846925632,0.045
2024-11-21,300033.SZ,0.6543661823303881,0.045
2024-11-21,600009.SH,0.6498617796156946,0.045
2024-11-21,600196.SH,0.6486565882539037,0.045
2024-11-21,601211.SH,0.646057894380042,0.045
2024-11-21,600515.SH,0.6457452978705774,0.045
2024-11-21,000538.SZ,0.6430825782056208,0.045
2024-11-21,600176.SH,0.6426682936750051,0.045
2024-12-19,000333.SZ,0.7158836689038032,0.045
2024-12-19,601916.SH,0.6935123042505594,0.045
2024-12-19,601288.SH,0.6901565995525728,0.045
2024-12-19,601988.SH,0.6800894854586129,0.045
2024-12-19,600016.SH,0.6756152125279642,0.045
2024-12-19,300832.SZ,0.6677852348993288,0.045
2024-12-19,601018.SH,0.6666666666666666,0.045
2024-12-19,600115.SH,0.6644295302013423,0.045
2024-12-19,601658.SH,0.6621923937360179,0.045
2024-12-19,600009.SH,0.6599552572706936,0.045
2024-12-19,601009.SH,0.6588366890380314,0.045
2024-12-19,601006.SH,0.6588366890380314,0.045
2024-12-19,601939.SH,0.6577181208053692,0.045
2024-12-19,601816.SH,0.6543624161073825,0.045
2024-12-19,601398.SH,0.6532438478747203,0.045
2024-12-19,000001.SZ,0.6532438478747203,0.045
2024-12-19,600941.SH,0.6521252796420581,0.045
2024-12-19,600028.SH,0.6510067114093959,0.045
2024-12-19,000651.SZ,0.6498881431767337,0.045
2024-12-19,601728.SH,0.6476510067114094,0.045
2025-01-17,601398.SH,0.9002887115303223,0.045
2025-01-17,601288.SH,0.8755819577967229,0.045
2025-01-17,601988.SH,0.8728611161497067,0.045
2025-01-17,601009.SH,0.8573145292943951,0.045
2025-01-17,600377.SH,0.8563773505048674,0.045
2025-01-17,600900.SH,0.8389261744966442,0.045
2025-01-17,000333.SZ,0.8339908700646955,0.045
2025-01-17,601166.SH,0.8321391861660318,0.045
2025-01-17,002001.SZ,0.8286549972791583,0.045
2025-01-17,601998.SH,0.827430618538001,0.045
2025-01-17,601728.SH,0.8264480923876897,0.045
2025-01-17,600887.SH,0.8243772295785718,0.045
2025-01-17,601939.SH,0.8227371666968982,0.045
2025-01-17,601658.SH,0.8217244089727312,0.045
2025-01-17,600346.SH,0.8210139669871213,0.045
2025-01-17,000975.SZ,0.8113323054598224,0.045
2025-01-17,601838.SH,0.8036988330612491,0.045
2025-01-17,000895.SZ,0.8019907491384002,0.045
2025-01-17,600926.SH,0.7963903500816252,0.045
2025-01-17,600919.SH,0.7951735292339319,0.045
2025-02-24,601985.SH,0.7695259831725156,0.045
2025-02-24,600196.SH,0.764750412401419,0.045
2025-02-24,601006.SH,0.7558470612161887,0.045
2025-02-24,002252.SZ,0.7415655435789663,0.045
2025-02-24,600016.SH,0.7179814551179206,0.045
2025-02-24,601607.SH,0.714670945096001,0.045
2025-02-24,600346.SH,0.7112888768369753,0.045
2025-02-24,000725.SZ,0.7068447336903713,0.045
2025-02-24,600085.SH,0.7057600614647596,0.045
2025-02-24,000001.SZ,0.6923184115577851,0.045
2025-02-24,600918.SH,0.6911207526420055,0.045
2025-02-24,601166.SH,0.6897950421440354,0.045
2025-02-24,600905.SH,0.6800857192356075,0.045
2025-02-24,601169.SH,0.6743723589361172,0.045
2025-02-24,601009.SH,0.668839777340896,0.045
2025-02-24,601238.SH,0.6683915968032298,0.045
2025-02-24,300251.SZ,0.6677890011223345,0.045
2025-02-24,600089.SH,0.6676986117702001,0.045
2025-02-24,601688.SH,0.6676760144321666,0.045
2025-02-24,000538.SZ,0.6655104362039485,0.045
2025-03-24,002252.SZ,0.7435162435162436,0.045
2025-03-24,000786.SZ,0.7390458640458641,0.045
2025-03-24,002352.SZ,0.7357622774289441,0.045
2025-03-24,300498.SZ,0.7098424181757514,0.045
2025-03-24,600585.SH,0.7088565838565839,0.045
2025-03-24,002714.SZ,0.7087693754360421,0.045
2025-03-24,000596.SZ,0.693731610398277,0.045
2025-03-24,600809.SH,0.6926206509539843,0.045
2025-03-24,600515.SH,0.6918395668395668,0.045
2025-03-24,002179.SZ,0.6871454788121455,0.045
2025-03-24,000568.SZ,0.6768473018473019,0.045
2025-03-24,601888.SH,0.6759790093123427,0.045
2025-03-24,600519.SH,0.6725930475930476,0.045
2025-03-24,600016.SH,0.6716906300239635,0.045
2025-03-24,600089.SH,0.6650893317559984,0.045
2025-03-24,600436.SH,0.6638797888797888,0.045
2025-03-24,603369.SH,0.6622038705372039,0.045
2025-03-24,600031.SH,0.6603649103649104,0.045
2025-03-24,600161.SH,0.6548252798252799,0.045
2025-03-24,600372.SH,0.6535323201989869,0.045
2025-04-22,000895.SZ,0.9071014868116317,0.045
2025-04-22,600887.SH,0.8555792034052905,0.045
2025-04-22,000999.SZ,0.8444984966724097,0.045
2025-04-22,688271.SH,0.8406960725801306,0.045
2025-04-22,002252.SZ,0.8396863469327238,0.045
2025-04-22,600600.SH,0.8366796917521556,0.045
2025-04-22,601728.SH,0.8332226013385434,0.045
2025-04-22,603288.SH,0.8332075868307752,0.045
2025-04-22,600406.SH,0.8274307549669868,0.045
2025-04-22,600886.SH,0.8188574710313841,0.045
2025-04-22,601825.SH,0.8179828759538905,0.045
2025-04-22,600111.SH,0.8160347435709755,0.045
2025-04-22,600900.SH,0.8113915070436809,0.045
2025-04-22,603392.SH,0.8037190935741662,0.045
2025-04-22,002179.SZ,0.8026342953879185,0.045
2025-04-22,600585.SH,0.7984677694822623,0.045
2025-04-22,001965.SZ,0.7927585029034304,0.045
2025-04-22,600161.SH,0.7923906474631112,0.045
2025-04-22,600795.SH,0.7829502757038989,0.045
2025-04-22,601009.SH,0.7820006080875647,0.045
2025-05-23,601877.SH,0.7246376811594203,0.045
2025-05-23,601211.SH,0.7101449275362319,0.045
2025-05-23,600519.SH,0.7056856187290971,0.045
2025-05-23,000301.SZ,0.7034559643255296,0.045
2025-05-23,600346.SH,0.6945373467112598,0.045
2025-05-23,002736.SZ,0.6945373467112597,0.045
2025-05-23,600011.SH,0.693422519509476,0.045
2025-05-23,601668.SH,0.6845039018952063,0.045
2025-05-23,600089.SH,0.6744704570791527,0.045
2025-05-23,600436.SH,0.6722408026755854,0.045
2025-05-23,600176.SH,0.6688963210702341,0.045
2025-05-23,302132.SZ,0.6622073578595318,0.045
2025-05-23,000333.SZ,0.653288740245262,0.045
2025-05-23,300308.SZ,0.6510590858416946,0.045
2025-05-23,603296.SH,0.6510590858416945,0.045
2025-05-23,002230.SZ,0.6499442586399108,0.045
2025-05-23,000001.SZ,0.6488294314381271,0.045
2025-05-23,600905.SH,0.6477146042363434,0.045
2025-05-23,002001.SZ,0.6454849498327759,0.045
2025-05-23,000725.SZ,0.6443701226309922,0.045
2025-06-23,600938.SH,0.720805228051605,0.045
2025-06-23,601800.SH,0.7044807044807045,0.045
2025-06-23,600048.SH,0.6953068402343764,0.045
2025-06-23,600061.SH,0.6950666081100864,0.045
2025-06-23,002736.SZ,0.693523867436911,0.045
2025-06-23,600160.SH,0.6864520342781213,0.045
2025-06-23,600111.SH,0.685284656299149,0.045
